Nodal displacements
node#      x          y          u          v
  580    2.625307    2.302332   -0.563358    2.193740
  581    2.668939    2.499734   -0.373172    2.348035
  582    2.718980    2.384481   -0.507607    2.179561
  583    2.763528    2.588326   -0.309505    2.337856
  584    2.812653    2.466631   -0.450930    2.164588
  585    2.858117    2.676918   -0.245345    2.327412
  586    2.906327    2.548780   -0.393670    2.149123
  587    2.952706    2.765511   -0.180964    2.316815
  588    3.000000    2.630929   -0.336052    2.133300
  589    0.707107    0.707107   -1.377123    2.937034
  590    0.727888    0.777159   -1.226042    2.916529
  591    0.802644    0.802644   -1.174091    2.686615
  592    0.816481    0.871748   -1.060165    2.733258
  593    0.898181    0.898181   -1.055658    2.546353
  594    0.905073    0.966337   -0.960172    2.629791
  595    0.993718    0.993718   -0.983753    2.470694
  596    0.993665    1.060926   -0.897553    2.575208
  597    1.089256    1.089256   -0.938031    2.434387
  598    1.082257    1.155515   -0.856292    2.551336
  599    1.184793    1.184793   -0.906716    2.422406
  600    1.170850    1.250104   -0.826826    2.546885
  601    1.280330    1.280330   -0.882594    2.425302
  602    1.259442    1.344693   -0.803134    2.554505
  603    1.375867    1.375867   -0.861031    2.436861
  604    1.348034    1.439282   -0.781264    2.569227
  605    1.471404    1.471404   -0.838948    2.452867
  606    1.436627    1.533871   -0.758539    2.587604
  607    1.566942    1.566942   -0.814269    2.470407
  608    1.525219    1.628460   -0.733124    2.607214
  609    1.662479    1.662479   -0.785601    2.487475
  610    1.613811    1.723049   -0.703767    2.626366
  611    1.758016    1.758016   -0.752060    2.502725
  612    1.702403    1.817638   -0.669652    2.643914
  613    1.853553    1.853553   -0.713157    2.515320
  614    1.790996    1.912227   -0.630308    2.659143
  615    1.949091    1.949091   -0.668731    2.524826
  616    1.879588    2.006816   -0.585546    2.671682
  617    2.044628    2.044628   -0.618897    2.531138
  618    1.968180    2.101405   -0.535425    2.681445
  619    2.140165    2.140165   -0.563998    2.534409
  620    2.056772    2.195994   -0.480215    2.688573
  621    2.235702    2.235702   -0.504568    2.534992
  622    2.145365    2.290583   -0.420361    2.693384
  623    2.331239    2.331239   -0.441276    2.533375
  624    2.233957    2.385172   -0.356455    2.696321
  625    2.426777    2.426777   -0.374878    2.530117
  626    2.322549    2.479761   -0.289191    2.697891
  627    2.522314    2.522314   -0.306151    2.525779
  628    2.411141    2.574350   -0.219321    2.698612
  629    2.617851    2.617851   -0.235838    2.520862
  630    2.499734    2.668939   -0.147610    2.698953
  631    2.713388    2.713388   -0.164591    2.515753
  632    2.588326    2.763528   -0.074782    2.699289
  633    2.808925    2.808925   -0.092916    2.510684
  634    2.676918    2.858117   -0.001472    2.699857
  635    2.904463    2.904463   -0.021153    2.505724
  636    2.765511    2.952706    0.071813    2.700745
  637    3.000000    3.000000    0.050530    2.500804
  638    0.659346    0.751840   -1.281675    3.130526
  639    0.672469    0.819406   -1.124143    3.123852
  640    0.741495    0.845513   -1.069466    2.918510
  641    0.748621    0.912197   -0.952348    2.967430
  642    0.823644    0.939186   -0.942038    2.792494
  643    0.824773    1.004989   -0.846085    2.874553
  644    0.905794    1.032860   -0.862805    2.720999
  645    0.900925    1.097780   -0.778118    2.823207
  646    0.987943    1.126533   -0.811505    2.684643
  647    0.977076    1.190571   -0.732776    2.799435
  648    1.070092    1.220207   -0.776300    2.671307
  649    1.053228    1.283362   -0.700554    2.794143
  650    1.152242    1.313880   -0.749851    2.673023
  651    1.129380    1.376153   -0.675399    2.801153
  652    1.234391    1.407553   -0.727405    2.684354
  653    1.205532    1.468945   -0.653299    2.816128
  654    1.316540    1.501227   -0.705769    2.701471
  655    1.281684    1.561736   -0.631500    2.835945
  656    1.398690    1.594900   -0.682735    2.721633
  657    1.357835    1.654527   -0.608065    2.858320
  658    1.480839    1.688573   -0.656760    2.742858
  659    1.433987    1.747318   -0.581609    2.881580
  660    1.562988    1.782247   -0.626766    2.763733
  661    1.510139    1.840110   -0.551144    2.904510
  662    1.645138    1.875920   -0.592032    2.783279
  663    1.586291    1.932901   -0.515986    2.926263
  664    1.727287    1.969593   -0.552117    2.800876
  665    1.662443    2.025692   -0.475695    2.946290
  666    1.809436    2.063267   -0.506823    2.816192
  667    1.738594    2.118483   -0.430042    2.964298
  668    1.891586    2.156940   -0.456161    2.829143
  669    1.814746    2.211275   -0.378991    2.980209
  670    1.973735    2.250613   -0.400335    2.839846
  671    1.890898    2.304066   -0.322678    2.994125
  672    2.055884    2.344287   -0.339720    2.848577
  673    1.967050    2.396857   -0.261412    3.006297
  674    2.138034    2.437960   -0.274843    2.855729
  675    2.043201    2.489648   -0.195656    3.017088
  676    2.220183    2.531633   -0.206363    2.861765
  677    2.119353    2.582439   -0.126017    3.026931
  678    2.302332    2.625307   -0.135034    2.867166
  679    2.195505    2.675231   -0.053227    3.036288
  680    2.384481    2.718980   -0.061670    2.872381
  681    2.271657    2.768022    0.021883    3.045607
  682    2.466631    2.812653    0.012897    2.877783
  683    2.347809    2.860813    0.098420    3.055271
  684    2.548780    2.906327    0.087878    2.883621
  685    2.423960    2.953604    0.175476    3.065561
  686    2.630929    3.000000    0.162581    2.889996
  687    0.608761    0.793353   -1.180783    3.312758
  688    0.615130    0.858412   -1.020754    3.318194
  689    0.679312    0.885297   -0.966412    3.136811
  690    0.680433    0.949544   -0.848189    3.188464
  691    0.749863    0.977241   -0.834105    3.028298
  692    0.745737    1.040675   -0.738974    3.108746
  693    0.820414    1.069184   -0.749892    2.964110
  694    0.811041    1.131807   -0.667733    3.063138
  695    0.890965    1.161128   -0.694449    2.930188
  696    0.876345    1.222938   -0.619597    3.041440
  697    0.961515    1.253071   -0.656187    2.917163
  698    0.941649    1.314069   -0.585373    3.036634
  699    1.032066    1.345015   -0.627833    2.918605
  700    1.006953    1.405201   -0.559133    3.043742
  701    1.102617    1.436959   -0.604625    2.929942
  702    1.072256    1.496332   -0.536901    3.059127
  703    1.173168    1.528902   -0.583324    2.947838
  704    1.137560    1.587464   -0.515915    3.080069
  705    1.243719    1.620846   -0.561657    2.969807
  706    1.202864    1.678595   -0.494197    3.104502
  707    1.314270    1.712789   -0.537988    2.993981
  708    1.268168    1.769726   -0.470290    3.130843
  709    1.384820    1.804733   -0.511119    3.018953
  710    1.333472    1.860858   -0.443104    3.157881
  711    1.455371    1.896677   -0.480171    3.043681
  712    1.398776    1.951989   -0.411815    3.184703
  713    1.525922    1.988620   -0.444509    3.067421
  714    1.464079    2.043120   -0.375807    3.210648
  715    1.596473    2.080564   -0.403703    3.089679
  716    1.529383    2.134252   -0.334636    3.235271
  717    1.667024    2.172507   -0.357498    3.110180
  718    1.594687    2.225383   -0.288016    3.258316
  719    1.737574    2.264451   -0.305810    3.128841
  720    1.659991    2.316515   -0.235808    3.279699
  721    1.808125    2.356395   -0.248717    3.145744
  722    1.725295    2.407646   -0.178026    3.299487
  723    1.878676    2.448338   -0.186461    3.161111
  724    1.790599    2.498777   -0.114840    3.317881
  725    1.949227    2.540282   -0.119449    3.175275
  726    1.855902    2.589909   -0.046586    3.335193
  727    2.019778    2.632225   -0.048253    3.188649
  728    1.921206    2.681040    0.026227    3.351819
  729    2.090328    2.724169    0.026397    3.201686
  730    1.986510    2.772172    0.102913    3.368210
  731    2.160879    2.816113    0.103629    3.214841
  732    2.051814    2.863303    0.182609    3.384833
  733    2.231430    2.908056    0.182451    3.228521
  734    2.117118    2.954434    0.264289    3.402132
  735    2.301981    3.000000    0.261789    3.243042
  736    0.555570    0.831470   -1.075457    3.481590
  737    0.555931    0.894010   -0.916137    3.497878
  738    0.615944    0.921825   -0.864703    3.340715
  739    0.611659    0.983627   -0.747594    3.394538
  740    0.676317    1.012180   -0.731721    3.250804
  741    0.667386    1.073244   -0.638820    3.329140
  742    0.736691    1.102536   -0.645322    3.196116
  743    0.723113    1.162860   -0.566645    3.291014
  744    0.797065    1.192891   -0.587517    3.166625
  745    0.778840    1.252477   -0.517266    3.272972
  746    0.857438    1.283247   -0.547315    3.155459
  747    0.834567    1.342093   -0.482031    3.269872
  748    0.917812    1.373602   -0.517706    3.157655
  749    0.890294    1.431710   -0.455284    3.277881
  750    0.978185    1.463958   -0.494042    3.169534
  751    0.946022    1.521327   -0.433191    3.294077
  752    1.038559    1.554313   -0.473126    3.188302
  753    1.001749    1.610943   -0.413057    3.316183
  754    1.098932    1.644669   -0.452688    3.211795
  755    1.057476    1.700560   -0.392926    3.342400
  756    1.159306    1.735024   -0.431060    3.238322
  757    1.113203    1.790176   -0.371330    3.371296
  758    1.219680    1.825379   -0.406983    3.266552
  759    1.168930    1.879793   -0.347133    3.401719
  760    1.280053    1.915735   -0.379486    3.295442
  761    1.224657    1.969409   -0.319435    3.432757
  762    1.340427    2.006090   -0.347809    3.324189
  763    1.280385    2.059026   -0.287508    3.463691
  764    1.400800    2.096446   -0.311359    3.352194
  765    1.336112    2.148643   -0.250761    3.493978
  766    1.461174    2.186801   -0.269681    3.379043
  767    1.391839    2.238259   -0.208718    3.523233
  768    1.521547    2.277157   -0.222452    3.404489
  769    1.447566    2.327876   -0.161012    3.551218
  770    1.581921    2.367512   -0.169479    3.428438
  771    1.503293    2.417492   -0.107388    3.577836
  772    1.642295    2.457867   -0.110705    3.450939
  773    1.559020    2.507109   -0.047712    3.603121
  774    1.702668    2.548223   -0.046225    3.472171
  775    1.614748    2.596725    0.018009    3.627234
  776    1.763042    2.638578    0.023697    3.492430
  777    1.670475    2.686342    0.089609    3.650453
  778    1.823415    2.728934    0.098612    3.512105
  779    1.726202    2.775959    0.166734    3.673161
  780    1.883789    2.819289    0.177865    3.531656
  781    1.781929    2.865575    0.248818    3.695823
  782    1.944162    2.909645    0.260584    3.551579
  783    1.837656    2.955192    0.335056    3.718965
  784    2.004536    3.000000    0.345676    3.572368
  785    0.500000    0.866025   -0.966103    3.635816
  786    0.494983    0.926048   -0.810507    3.661434
  787    0.551335    0.954941   -0.764420    3.528472
  788    0.542155    1.014301   -0.650459    3.583553
  789    0.602671    1.043857   -0.634726    3.457553
  790    0.589328    1.102554   -0.545431    3.532901
  791    0.654006    1.132772   -0.549016    3.413544
  792    0.636500    1.190808   -0.474723    3.503233
  793    0.705342    1.221688   -0.490848    3.389888
  794    0.683672    1.279061   -0.425801    3.489946
  795    0.756677    1.310603   -0.450046    3.381813
  796    0.730845    1.367314   -0.390713    3.489509
  797    0.808013    1.399519   -0.420036    3.385701
  798    0.778017    1.455568   -0.364206    3.499138
  799    0.859348    1.488435   -0.396407    3.398727
  800    0.825189    1.543821   -0.342681    3.516592
  801    0.910684    1.577350   -0.376096    3.418648
  802    0.872362    1.632074   -0.323588    3.540045
  803    0.962019    1.666266   -0.356898    3.443657
  804    0.919534    1.720327   -0.305051    3.567993
  805    1.013354    1.755181   -0.337176    3.472282
  806    0.966707    1.808581   -0.285645    3.599184
  807    1.064690    1.844097   -0.315666    3.503316
  808    1.013879    1.896834   -0.264243    3.632576
  809    1.116025    1.933013   -0.291361    3.535769
  810    1.061051    1.985087   -0.239923    3.667297
  811    1.167361    2.021928   -0.263437    3.568834
  812    1.108224    2.073341   -0.211904    3.702626
  813    1.218696    2.110844   -0.231198    3.601863
  814    1.155396    2.161594   -0.179507    3.737973
  815    1.270032    2.199759   -0.194056    3.634352
  816    1.202568    2.249847   -0.142132    3.772870
  817    1.321367    2.288675   -0.151507    3.665934
  818    1.249741    2.338100   -0.099242    3.806969
  819    1.372703    2.377591   -0.103133    3.696373
  820    1.296913    2.426354   -0.050364    3.840036
  821    1.424038    2.466506   -0.048609    3.725558
  822    1.344085    2.514607    0.004903    3.871954
  823    1.475374    2.555422    0.012288    3.753509
  824    1.391258    2.602860    0.066880    3.902729
  825    1.526709    2.644338    0.079654    3.780371
  826    1.438430    2.691114    0.135780    3.932488
  827    1.578044    2.733253    0.153431    3.806412
  828    1.485603    2.779367    0.211678    3.961484
  829    1.629380    2.822169    0.233370    3.832018
  830    1.532775    2.867620    0.294481    3.990098
  831    1.680715    2.911084    0.318998    3.857678
  832    1.579947    2.955873    0.383873    4.018832
  833    1.732051    3.000000    0.409573    3.883970
  834    0.442289    0.896873   -0.853154    3.774440
  835    0.432427    0.954387   -0.704030    3.807552
  836    0.485503    0.984503   -0.665526    3.698375
  837    0.471868    1.041435   -0.556580    3.753515
  838    0.528718    1.072133   -0.542884    3.646120
  839    0.511309    1.128482   -0.458437    3.717372
  840    0.571932    1.159764   -0.460665    3.613278
  841    0.550749    1.215530   -0.391550    3.696536
  842    0.615147    1.247394   -0.404186    3.596259
  843    0.590190    1.302577   -0.344818    3.688610
  844    0.658361    1.335024   -0.364243    3.592116
  845    0.629631    1.389624   -0.311118    3.691466
  846    0.701576    1.422655   -0.334827    3.598412
  847    0.669071    1.476672   -0.285703    3.703244
  848    0.744790    1.510285   -0.311872    3.613109
  849    0.708512    1.563719   -0.265295    3.722329
  850    0.788005    1.597915   -0.292525    3.634493
  851    0.747952    1.650766   -0.247550    3.747324
  852    0.831219    1.685545   -0.274718    3.661114
  853    0.787393    1.737814   -0.230733    3.777019
  854    0.874434    1.773176   -0.256894    3.691741
  855    0.826834    1.824861   -0.213507    3.810364
  856    0.917648    1.860806   -0.237835    3.725321
  857    0.866274    1.911908   -0.194802    3.846447
  858    0.960862    1.948436   -0.216552    3.760954
  859    0.905715    1.998956   -0.173722    3.884473
  860    1.004077    2.036067   -0.192206    3.797872
  861    0.945156    2.086003   -0.149485    3.923754
  862    1.047291    2.123697   -0.164060    3.835423
  863    0.984596    2.173050   -0.121381    3.963696
  864    1.090506    2.211327   -0.131449    3.873063
  865    1.024037    2.260098   -0.088746    4.003793
  866    1.133720    2.298958   -0.093753    3.910350
  867    1.063478    2.347145   -0.050942    4.043629
  868    1.176935    2.386588   -0.050396    3.946943
  869    1.102918    2.434192   -0.007346    4.082871
  870    1.220149    2.474218   -0.000838    3.982605
  871    1.142359    2.521240    0.042647    4.121282
  872    1.263364    2.561848    0.055416    4.017208
  873    1.181799    2.608287    0.099625    4.158722
  874    1.306578    2.649479    0.118802    4.050741
  875    1.221240    2.695334    0.164145    4.195163
  876    1.349793    2.737109    0.189673    4.083318
  877    1.260681    2.782382    0.236713    4.230696
  878    1.393007    2.824739    0.268267    4.115185
  879    1.300121    2.869429    0.317753    4.265550
  880    1.436222    2.912370    0.354667    4.146732
  881    1.339562    2.956476    0.407568    4.300103
  882    1.479436    3.000000    0.448747    4.178495
  883    0.382683    0.923880   -0.737066    3.896575
  884    0.368435    0.978908   -0.596850    3.935072
  885    0.418515    1.010385   -0.567916    3.848871
  886    0.400804    1.064912   -0.465658    3.902630
  887    0.454347    1.096890   -0.455811    3.814263
  888    0.433174    1.150916   -0.377296    3.880141
  889    0.490178    1.183395   -0.379748    3.792464
  890    0.465544    1.236920   -0.316454    3.867973
  891    0.526010    1.269900   -0.326960    3.782367
  892    0.497913    1.322924   -0.273590    3.865575
  893    0.561841    1.356405   -0.289352    3.782595
  894    0.530283    1.408927   -0.242522    3.872014
  895    0.597673    1.442910   -0.261590    3.791741
  896    0.562652    1.494931   -0.219092    3.886234
  897    0.633504    1.529415   -0.240033    3.808467
  898    0.595022    1.580935   -0.200412    3.907176
  899    0.669336    1.615920   -0.222113    3.831546
  900    0.627391    1.666939   -0.184404    3.933834
  901    0.705167    1.702425   -0.205951    3.859869
  902    0.659761    1.752943   -0.169518    3.965276
  903    0.740999    1.788930   -0.190122    3.892441
  904    0.692131    1.838947   -0.154550    4.000650
  905    0.776831    1.875435   -0.173500    3.928380
  906    0.724500    1.924951   -0.138528    4.039185
  907    0.812662    1.961940   -0.155153    3.966895
  908    0.756870    2.010955   -0.120621    4.080181
  909    0.848494    2.048445   -0.134278    4.007286
  910    0.789239    2.096959   -0.100093    4.123009
  911    0.884325    2.134950   -0.110145    4.048933
  912    0.821609    2.182963   -0.076254    4.167100
  913    0.920157    2.221455   -0.082070    4.091288
  914    0.853979    2.268967   -0.048434    4.211946
  915    0.955988    2.307960   -0.049383    4.133875
  916    0.886348    2.354971   -0.015959    4.257098
  917    0.991820    2.394465   -0.011418    4.176291
  918    0.918718    2.440974    0.021865    4.302166
  919    1.027651    2.480970    0.032502    4.218207
  920    0.951087    2.526978    0.065763    4.346823
  921    1.063483    2.567475    0.083065    4.259377
  922    0.983457    2.612982    0.116500    4.390814
  923    1.099314    2.653980    0.140973    4.299647
  924    1.015826    2.698986    0.174882    4.433966
  925    1.135146    2.740485    0.206931    4.338966
  926    1.048196    2.784990    0.241755    4.476203
  927    1.170978    2.826990    0.281629    4.377411
  928    1.080566    2.870994    0.317994    4.517563
  929    1.206809    2.913495    0.365718    4.415196
  930    1.112935    2.956998    0.404485    4.558226
  931    1.242641    3.000000    0.459771    4.452703
  932    0.321439    0.946930   -0.618297    4.001422
  933    0.303196    0.999504   -0.489092    4.042975
  934    0.350478    1.032475   -0.471447    3.978598
  935    0.329019    1.084632   -0.377326    4.029336
  936    0.379516    1.118019   -0.373002    3.959993
  937    0.354843    1.169759   -0.301316    4.019093
  938    0.408555    1.203564   -0.305539    3.948551
  939    0.380666    1.254887   -0.248539    4.014945
  940    0.437593    1.289108   -0.258321    3.945192
  941    0.406489    1.340014   -0.211100    4.017837
  942    0.466632    1.374653   -0.224467    3.949853
  943    0.432312    1.425141   -0.183840    4.027828
  944    0.495670    1.460198   -0.199407    3.962005
  945    0.458135    1.510269   -0.163266    4.044541
  946    0.524709    1.545742   -0.180001    3.980919
  947    0.483958    1.595396   -0.146937    4.067392
  948    0.553747    1.631287   -0.164020    4.005795
  949    0.509781    1.680524   -0.133087    4.095717
  950    0.582786    1.716831   -0.149823    4.035831
  951    0.535605    1.765651   -0.120393    4.128831
  952    0.611824    1.802376   -0.136160    4.070261
  953    0.561428    1.850779   -0.107821    4.166069
  954    0.640863    1.887920   -0.122033    4.108363
  955    0.587251    1.935906   -0.094526    4.206794
  956    0.669901    1.973465   -0.106610    4.149467
  957    0.613074    2.021034   -0.079785    4.250406
  958    0.698940    2.059010   -0.089158    4.192954
  959    0.638897    2.106161   -0.062941    4.296346
  960    0.727978    2.144554   -0.069002    4.238255
  961    0.664720    2.191289   -0.043368    4.344090
  962    0.757017    2.230099   -0.045488    4.284847
  963    0.690543    2.276416   -0.020443    4.393150
  964    0.786055    2.315643   -0.017958    4.332253
  965    0.716366    2.361544    0.006480    4.443075
  966    0.815093    2.401188    0.014273    4.380042
  967    0.742190    2.446671    0.038091    4.493446
  968    0.844132    2.486732    0.051934    4.427827
  969    0.768013    2.531799    0.075144    4.543881
  970    0.873170    2.572277    0.095813    4.475277
  971    0.793836    2.616926    0.118469    4.594041
  972    0.902209    2.657822    0.146764    4.522121
  973    0.819659    2.702054    0.168995    4.643633
  974    0.931247    2.743366    0.205723    4.568160
  975    0.845482    2.787181    0.227759    4.692425
  976    0.960286    2.828911    0.273707    4.613286
  977    0.871305    2.872309    0.295925    4.740259
  978    0.989324    2.914455    0.351815    4.657502
  979    0.897128    2.957436    0.374786    4.787078
  980    1.018363    3.000000    0.441222    4.700953
  981    0.258819    0.965926   -0.497301    4.088266
  982    0.236918    1.016088   -0.380873    4.130391
  983    0.281529    1.050679   -0.375953    4.086383
  984    0.256603    1.100510   -0.291166    4.132314
  985    0.304238    1.135432   -0.293858    4.081599
  986    0.276287    1.184931   -0.229694    4.132439
  987    0.326948    1.220185   -0.237146    4.079334
  988    0.295972    1.269353   -0.186728    4.135239
  989    0.349657    1.304938   -0.197181    4.082109
  990    0.315656    1.353775   -0.156082    4.142824
  991    0.372367    1.389691   -0.168377    4.090920
  992    0.335340    1.438197   -0.133683    4.156046
  993    0.395076    1.474444   -0.146997    4.105963
  994    0.355025    1.522619   -0.116759    4.175071
  995    0.417786    1.559197   -0.130463    4.127013
  996    0.374709    1.607040   -0.103364    4.199707
  997    0.440495    1.643951   -0.116932    4.153635
  998    0.394394    1.691462   -0.092084    4.229569
  999    0.463205    1.728704   -0.105045    4.185292
 1000    0.414078    1.775884   -0.081855    4.264187
 1001    0.485914    1.813457   -0.093757    4.221416
 1002    0.433762    1.860306   -0.071842    4.303051
 1003    0.508624    1.898210   -0.082234    4.261434
 1004    0.453447    1.944728   -0.061360    4.345646
 1005    0.531333    1.982963   -0.069770    4.304789
 1006    0.473131    2.029149   -0.049814    4.391466
 1007    0.554043    2.067716   -0.055742    4.350948
 1008    0.492816    2.113571   -0.036663    4.440021
 1009    0.576752    2.152469   -0.039563    4.399401
 1010    0.512500    2.197993   -0.021381    4.490838
 1011    0.599462    2.237222   -0.020655    4.449665
 1012    0.532184    2.282415   -0.003436    4.543465
 1013    0.622171    2.321975    0.001577    4.501281
 1014    0.551869    2.366837    0.017736    4.597461
 1015    0.644881    2.406728    0.027770    4.553815
 1016    0.571553    2.451258    0.042752    4.652404
 1017    0.667590    2.491481    0.058621    4.606854
 1018    0.591238    2.535680    0.072303    4.707884
 1019    0.690300    2.576235    0.094914    4.660011
 1020    0.610922    2.620102    0.107176    4.763503
 1021    0.713009    2.660988    0.137532    4.712928
 1022    0.630606    2.704524    0.148280    4.818880
 1023    0.735719    2.745741    0.187489    4.765282
 1024    0.650291    2.788946    0.196671    4.873652
 1025    0.758429    2.830494    0.245945    4.816794
 1026    0.669975    2.873367    0.253582    4.927482
 1027    0.781138    2.915247    0.314234    4.867248
 1028    0.689660    2.957789    0.320457    4.980072
 1029    0.803848    3.000000    0.393887    4.916512
 1030    0.195090    0.980785   -0.374527    4.156492
 1031    0.169821    1.028588   -0.272300    4.196603
 1032    0.211826    1.064919   -0.281256    4.171253
 1033    0.183671    1.112478   -0.206727    4.210496
 1034    0.228561    1.149053   -0.217713    4.177667
 1035    0.197521    1.196368   -0.161541    4.218730
 1036    0.245296    1.233187   -0.173548    4.182983
 1037    0.211371    1.280258   -0.129802    4.227055
 1038    0.262031    1.317321   -0.142260    4.190923
 1039    0.225222    1.364148   -0.107072    4.238439
 1040    0.278767    1.401455   -0.119616    4.203300
 1041    0.239072    1.448038   -0.090409    4.254317
 1042    0.295502    1.485589   -0.102771    4.220872
 1043    0.252922    1.531927   -0.077807    4.275272
 1044    0.312237    1.569723   -0.089749    4.243815
 1045    0.266773    1.615817   -0.067848    4.301404
 1046    0.328973    1.653857   -0.079137    4.271980
 1047    0.280623    1.699707   -0.059502    4.332550
 1048    0.345708    1.737991   -0.069887    4.305049
 1049    0.294473    1.783597   -0.051989    4.368401
 1050    0.362443    1.822125   -0.061190    4.342615
 1051    0.308323    1.867487   -0.044698    4.408573
 1052    0.379178    1.906259   -0.052397    4.384229
 1053    0.322174    1.951377   -0.037122    4.452650
 1054    0.395914    1.990393   -0.042959    4.429434
 1055    0.336024    2.035267   -0.028822    4.500203
 1056    0.412649    2.074527   -0.032383    4.477772
 1057    0.349874    2.119156   -0.019393    4.550803
 1058    0.429384    2.158661   -0.020204    4.528793
 1059    0.363724    2.203046   -0.008438    4.604026
 1060    0.446120    2.242795   -0.005956    4.582057
 1061    0.377575    2.286936    0.004447    4.659451
 1062    0.462855    2.326928    0.010848    4.637133
 1063    0.391425    2.370826    0.019701    4.716662
 1064    0.479590    2.411062    0.030740    4.693598
 1065    0.405275    2.454716    0.037806    4.775242
 1066    0.496325    2.495196    0.054314    4.751031
 1067    0.419126    2.538606    0.059317    4.834770
 1068    0.513061    2.579330    0.082251    4.809016
 1069    0.432976    2.622496    0.084877    4.894816
 1070    0.529796    2.663464    0.115343    4.867135
 1071    0.446826    2.706385    0.115242    4.954936
 1072    0.546531    2.747598    0.154520    4.924968
 1073    0.460676    2.790275    0.151314    5.014668
 1074    0.563267    2.831732    0.200883    4.982098
 1075    0.474527    2.874165    0.194174    5.073530
 1076    0.580002    2.915866    0.255745    5.038109
 1077    0.488377    2.958055    0.245124    5.131013
 1078    0.596737    3.000000    0.320669    5.092594
 1079    0.130526    0.991445   -0.250424    4.205599
 1080    0.102131    1.036952   -0.163479    4.241057
 1081    0.141544    1.075135   -0.187164    4.232437
 1082    0.110358    1.120486   -0.123534    4.263072
 1083    0.152562    1.158824   -0.143855    4.247089
 1084    0.118586    1.204020   -0.095906    4.276871
 1085    0.163580    1.242514   -0.113624    4.258056
 1086    0.126813    1.287554   -0.076438    4.289031
 1087    0.174598    1.326204   -0.092126    4.269901
 1088    0.135040    1.371088   -0.062456    4.303080
 1089    0.185616    1.409894   -0.076521    4.285011
 1090    0.143268    1.454622   -0.052187    4.320845
 1091    0.196634    1.493584   -0.064893    4.304547
 1092    0.151495    1.538156   -0.044414    4.343182
 1093    0.207652    1.577273   -0.055905    4.328970
 1094    0.159722    1.621689   -0.038277    4.370392
 1095    0.218670    1.660963   -0.048599    4.358344
 1096    0.167950    1.705223   -0.033149    4.402458
 1097    0.229688    1.744653   -0.042263    4.392509
 1098    0.176177    1.788757   -0.028555    4.439185
 1099    0.240706    1.828343   -0.036346    4.431176
 1100    0.184405    1.872291   -0.024120    4.480275
 1101    0.251724    1.912033   -0.030406    4.473994
 1102    0.192632    1.955825   -0.019536    4.525381
 1103    0.262742    1.995722   -0.024064    4.520580
 1104    0.200859    2.039359   -0.014531    4.574130
 1105    0.273760    2.079412   -0.016982    4.570536
 1106    0.209087    2.122893   -0.008857    4.626137
 1107    0.284778    2.163102   -0.008836    4.623460
 1108    0.217314    2.206427   -0.002266    4.681014
 1109    0.295796    2.246792    0.000699    4.678950
 1110    0.225541    2.289961    0.005494    4.738368
 1111    0.306814    2.330482    0.011968    4.736604
 1112    0.233769    2.373495    0.014700    4.797803
 1113    0.317832    2.414171    0.025351    4.796013
 1114    0.241996    2.457029    0.025661    4.858912
 1115    0.328850    2.497861    0.041279    4.856761
 1116    0.250224    2.540563    0.038732    4.921272
 1117    0.339868    2.581551    0.060254    4.918416
 1118    0.258451    2.624097    0.054333    4.984436
 1119    0.350886    2.665241    0.082868    4.980525
 1120    0.266678    2.707631    0.072965    5.047922
 1121    0.361904    2.748931    0.109829    5.042602
 1122    0.274906    2.791165    0.095231    5.111204
 1123    0.372922    2.832620    0.141993    5.104126
 1124    0.283133    2.874699    0.121867    5.173696
 1125    0.383940    2.916310    0.180397    5.164521
 1126    0.291361    2.958233    0.153771    5.234735
 1127    0.394957    3.000000    0.226311    5.223158
 1128    0.065403    0.997859   -0.125433    4.235215
 1129    0.034083    1.041142   -0.054509    4.263380
 1130    0.070871    1.081281   -0.093479    4.269374
 1131    0.036812    1.124498   -0.041094    4.289497
 1132    0.076339    1.164704   -0.071540    4.289064
 1133    0.039541    1.207854   -0.031798    4.306126
 1134    0.081807    1.248127   -0.056185    4.303518
 1135    0.042270    1.291209   -0.025237    4.320249
 1136    0.087274    1.331549   -0.045242    4.317793
 1137    0.044999    1.374565   -0.020519    4.335672
 1138    0.092742    1.414972   -0.037284    4.334618
 1139    0.047727    1.457921   -0.017050    4.354415
 1140    0.098210    1.498394   -0.031348    4.355396
 1141    0.050456    1.541276   -0.014423    4.377472
 1142    0.103678    1.581817   -0.026760    4.380760
 1143    0.053185    1.624632   -0.012350    4.405246
 1144    0.109146    1.665239   -0.023035    4.410905
 1145    0.055914    1.707988   -0.010620    4.437793
 1146    0.114613    1.748662   -0.019815    4.445762
 1147    0.058643    1.791343   -0.009074    4.474974
 1148    0.120081    1.832084   -0.016819    4.485122
 1149    0.061371    1.874699   -0.007585    4.516538
 1150    0.125549    1.915507   -0.013823    4.528690
 1151    0.064100    1.958055   -0.006050    4.562171
 1152    0.131017    1.998929   -0.010636    4.576129
 1153    0.066829    2.041410   -0.004378    4.611531
 1154    0.136485    2.082352   -0.007084    4.627082
 1155    0.069558    2.124766   -0.002483    4.664255
 1156    0.141952    2.165775   -0.003003    4.681177
 1157    0.072286    2.208121   -0.000283    4.719975
 1158    0.147420    2.249197    0.001777    4.738039
 1159    0.075015    2.291477    0.002309    4.778314
 1160    0.152888    2.332620    0.007432    4.797283
